hgnc_symbol	chromosome_name
OPN1SW	7
OPN3	1
OPRK1	8
OPRL1	20
OPTN	10
OR11A1	6
OR1J2	9
OR2A1	7
OR2A4	6
OR2A7	7
OR2L13	1
OR2W3	1
OR51E1	11
OR51E2	11
OR7D2	19
OR7E24	19
ORAI1	12
ORAI2	7
ORAI3	16
ORAOV1	11
ORC1	1
ORC2	2
ORC3	6
ORC4	2
ORC5	7
ORC6	16
ORMDL1	2
ORMDL2	12
ORMDL3	17
OS9	12
OSBP	11
OSBP2	22
OSBPL10	3
OSBPL11	3
OSBPL1A	18
OSBPL2	20
OSBPL3	7
OSBPL5	11
OSBPL6	2
OSBPL7	17
OSBPL8	12
OSBPL9	1
OSCAR	19
OSCP1	1
OSER1	20
OSGEP	14
OSGEPL1	2
OSGIN1	16
OSGIN2	8
OSM	22
OSMR	5
OSR1	2
OSR2	8
OST4	2
OSTC	4
OSTCP1	6
OSTF1	9
OSTM1	6
OTUB1	11
OTUB2	14
OTUD1	10
OTUD3	1
OTUD4	4
OTUD5	X
OTUD6A	X
OTUD6B	8
OTUD7A	15
OTUD7B	1
OTULIN	5
OVCA2	17
OVCH1	12
OVCH2	11
OVGP1	1
OVOL1	11
OVOL2	20
OXA1L	14
OXCT2	1
OXER1	2
OXGR1	13
OXLD1	17
OXNAD1	3
OXR1	8
OXSM	3
OXSR1	3
OXTR	3
P2RX4	12
P2RX5	17
P2RX7	12
P2RY1	3
P2RY11	19
P2RY12	3
P2RY13	3
P2RY14	3
P2RY2	11
P2RY4	X
P2RY6	11
P2RY8	X
P3H1	1
P3H2	3
P3H3	12
P3H4	17
P4HA1	10
P4HA2	5
P4HB	17
P4HTM	3
PA2G4	12
PAAF1	11
PABPC1	8
PABPC1L	20
PABPC3	13
PABPC4	1
PABPC4L	4
PABPC5	X
PABPN1	14
PACRG	6
PACRGL	4
PACS1	11
PACS2	14
PACSIN1	6
PACSIN2	22
PACSIN3	11
PADI3	1
PAEP	9
PAF1	19
PAFAH1B1	17
PAFAH1B2	11
PAFAH1B3	19
PAFAH2	1
PAG1	8
PAGE2B	X
PAGR1	16
PAH	12
PAICS	4
PAIP1	5
PAIP2	5
PAIP2B	2
PAK1	11
PAK1IP1	6
PAK2	3
PAK3	X
PAK4	19
PAK6	15
PAK7	20
PALB2	16
PALD1	10
PALLD	4
PALM	19
PALM2	9
PALM2-AKAP2	9
PALM3	19
PALMD	1
PAM	5
PAM16	16
PAMR1	11
PAN2	12
PAN3	13
PANK1	10
PANK2	20
PANK3	5
PANK4	1
PANX1	11
PANX2	22
PAOX	10
PAPD4	5
PAPD5	16
PAPD7	5
PAPLN	14
PAPOLA	14
PAPOLG	2
PAPPA	9
PAPSS1	4
PAPSS2	10
PAQR3	4
PAQR4	16
PAQR5	15
PAQR6	1
PAQR7	1
PAQR8	6
PARD3	10
PARD3B	2
PARD6A	16
PARD6G	18
PARD6G-AS1	18
PARG	10
PARK2	6
PARK7	1
PARL	3
PARM1	4
PARN	16
PARP1	1
PARP10	8
PARP11	12
PARP12	7
PARP14	3
PARP16	15
PARP2	14
PARP3	3
PARP4	13
PARP6	15
PARP8	5
PARP9	3
PARPBP	12
PARS2	1
PART1	5
PARVA	11
PARVB	22
PARVG	22
PASK	2
PATE2	11
PATE4	11
PATL1	11
PATL2	15
PATZ1	22
PAWR	12
PAX6	11
PAX8	2
PAX8-AS1	2
PAX9	14
PAXBP1	21
PAXIP1	7
PAXIP1-AS1	7
PAXIP1-AS2	7
PBDC1	X
PBK	8
PBLD	10
PBOV1	6
PBRM1	3
PBX1	1
PBX2	6
PBX3	9
PBX4	19
PBXIP1	1
PCA3	9
PCAT18	18
PCBD1	10
PCBD2	5
PCBP1	2
PCBP2	12
PCBP3	21
PCBP4	3
PCCA	13
PCCB	3
PCDH1	5
PCDH11X	X
PCDH11Y	Y
PCDH12	5
PCDH17	13
PCDH18	4
PCDH19	X
PCDH20	13
PCDH7	4
PCDHA1	5
PCDHA10	5
PCDHA11	5
PCDHA12	5
PCDHA13	5
PCDHA2	5
PCDHA3	5
PCDHA4	5
PCDHA5	5
PCDHA6	5
PCDHA7	5
PCDHA8	5
PCDHA9	5
PCDHAC1	5
PCDHAC2	5
PCDHB10	5
PCDHB11	5
PCDHB12	5
PCDHB13	5
PCDHB14	5
PCDHB15	5
PCDHB16	5
PCDHB18P	5
PCDHB2	5
PCDHB3	5
PCDHB4	5
PCDHB5	5
PCDHB6	5
PCDHB7	5
PCDHB8	5
PCDHB9	5
PCDHGA1	5
PCDHGA10	5
PCDHGA11	5
PCDHGA12	5
PCDHGA2	5
PCDHGA3	5
PCDHGA4	5
PCDHGA5	5
PCDHGA6	5
PCDHGA7	5
PCDHGA8	5
PCDHGA9	5
PCDHGB1	5
PCDHGB2	5
PCDHGB3	5
PCDHGB4	5
PCDHGB5	5
PCDHGB6	5
PCDHGB7	5
PCDHGB8P	5
PCDHGC3	5
PCDHGC4	5
PCDHGC5	5
PCED1A	20
PCED1B	12
PCED1B-AS1	12
PCF11	11
PCGF1	2
PCGF2	17
PCGF3	4
PCGF5	10
PCGF6	10
PCID2	13
PCIF1	20
PCK2	14
PCLO	7
PCM1	8
PCMT1	6
PCMTD1	8
PCMTD2	20
PCNA	20
PCNP	3
PCNT	21
PCNX	14
PCNXL2	1
PCNXL3	11
PCNXL4	14
PCOLCE	7
PCP2	19
PCP4L1	1
PCSK2	20
PCSK4	19
PCSK5	9
PCSK6	15
PCSK7	11
PCTP	17
PCYOX1	2
PCYOX1L	5
PCYT1A	3
PCYT1B	X
PCYT2	17
PDAP1	7
PDCD10	3
PDCD11	10
PDCD1LG2	9
PDCD2	6
PDCD2L	19
PDCD4	10
PDCD5	19
PDCD6	5
PDCD6IP	3
PDCD7	15
PDCL	9
PDCL3	2
PDDC1	11
PDE10A	6
PDE11A	2
PDE12	3
PDE1A	2
PDE1B	12
PDE1C	7
PDE2A	11
PDE3A	12
PDE3B	11
PDE4A	19
PDE4B	1
PDE4C	19
PDE4DIP	1
PDE5A	4
PDE6A	5
PDE6B	4
PDE6D	2
PDE6G	17
PDE7A	8
PDE7B	6
PDE8A	15
PDE8B	5
PDE9A	21
PDF	16
PDGFA	7
PDGFB	22
PDGFC	4
PDGFD	11
PDGFRA	4
PDGFRB	5
PDGFRL	8
PDHA1	X
PDHB	3
PDHX	11
PDIA2	16
PDIA3	15
PDIA4	7
PDIA5	3
PDIA6	2
PDIK1L	1
PDK1	2
PDK2	17
PDK3	X
PDLIM1	10
PDLIM2	8
PDLIM4	5
PDLIM5	4
PDLIM7	5
PDP1	8
PDP2	16
PDPK1	16
PDPN	1
PDPR	16
PDRG1	20
PDS5A	4
PDS5B	13
PDSS1	10
PDSS2	6
PDXDC1	16
PDXDC2P	16
PDXK	21
PDXP	22
PDZD11	X
PDZD2	5
PDZD4	X
PDZD7	10
PDZD8	10
PDZD9	16
PDZK1IP1	1
PDZRN3	3
PDZRN4	12
PEA15	1
PEAK1	15
PEAR1	1
PEBP1	12
PECAM1	17
PECR	2
PEF1	1
PEG10	7
PEG3	19
PELI1	2
PELI2	14
PELI3	11
PELO	5
PELP1	17
PEMT	17
PEPD	19
PER1	17
PER2	2
PER3	1
PERM1	1
PERP	6
PES1	22
PEX1	7
PEX10	1
PEX11A	15
PEX11B	1
PEX11G	19
PEX12	17
PEX13	2
PEX14	1
PEX16	11
PEX19	1
PEX2	8
PEX26	22
PEX3	6
PEX5	12
PEX5L	3
PEX6	6
PEX7	6
PFAS	17
PFDN1	5
PFDN2	1
PFDN4	20
PFDN5	12
PFDN6	6
PFKFB2	1
PFKFB4	3
PFKL	21
PFKM	12
PFKP	10
PFN1	17
PFN1P2	1
PFN2	3
PFN4	2
PGAM1	10
PGAM2	7
PGAM4	X
PGAM5	12
PGAP1	2
PGAP2	11
PGAP3	17
PGBD1	6
PGBD2	1
PGBD3	10
PGBD4	15
PGD	1
PGF	14
PGGT1B	5
PGK1	X
PGLS	19
PGM1	1
PGM2	4
PGM2L1	11
PGM3	6
PGM5	9
PGM5-AS1	9
PGM5P2	9
PGP	16
PGPEP1	19
PGRMC1	X
PGRMC2	4
PGS1	17
PHACTR1	6
PHACTR2	6
PHACTR4	1
PHAX	5
PHB	17
PHB2	12
PHC1	12
PHC2	1
PHC3	3
PHEX	X
PHF1	6
PHF10	6
PHF11	13
PHF12	17
PHF13	1
PHF14	7
PHF19	9
PHF2	9
PHF20	20
PHF20L1	8
PHF21A	11
PHF21B	22
PHF23	17
PHF3	6
PHF5A	22
PHF6	X
PHF7	3
PHF8	X
PHGDH	1
PHIP	6
PHKA1	X
PHKA2	X
PHKB	16
PHKG2	16
PHLDA1	12
PHLDA2	11
PHLDA3	1
PHLDB1	11
PHLDB2	3
PHLDB3	19
PHLPP1	18
PHLPP2	16
PHOSPHO2	2
PHPT1	9
PHRF1	11
PHTF1	1
PHTF2	7
PHYH	10
PHYHD1	9
PHYHIP	8
PHYHIPL	10
PHYKPL	5
PI16	6
PI3	20
PI4K2A	10
PI4K2B	4
PI4KA	22
PI4KAP1	22
PI4KB	1
PIANP	12
PIAS1	15
PIAS2	18
PIAS3	1
PIAS4	19
PIBF1	13
PICALM	11
PICK1	22
PID1	2
PIDD1	11
PIEZO1	16
PIEZO2	18
PIF1	15
PIFO	1
PIGA	X
PIGB	15
PIGC	1
PIGF	2
PIGG	4
PIGH	14
PIGK	1
PIGL	17
PIGM	1
PIGN	18
PIGO	9
PIGP	21
PIGQ	16
PIGS	17
PIGT	20
PIGU	20
PIGV	1
PIGW	17
PIGX	3
PIGY	4
PIGZ	3
PIH1D1	19
PIH1D2	11
PIH1D3	X
PIK3AP1	10
PIK3C2A	11
PIK3C2B	1
PIK3C2G	12
PIK3C3	18
PIK3CA	3
PIK3CB	3
PIK3CD	1
PIK3CG	7
PIK3IP1	22
PIK3R1	5
PIK3R2	19
PIK3R3	1
PIK3R4	3
PIK3R5	17
PIK3R6	17
PIKFYVE	2
PILRA	7
PILRB	7
PIM1	6
PIM2	X
PIM3	22
PIN1	19
PIN4	X
PINK1	1
PINX1	8
PIP4K2A	10
PIP4K2B	17
PIP4K2C	12
PIP5K1A	1
PIP5K1B	9
PIP5K1C	19
PIP5KL1	9
PIPOX	17
PIR	X
PISD	22
PITHD1	1
PITPNA	17
PITPNB	22
PITPNC1	17
PITPNM1	11
PITPNM2	12
PITPNM3	17
PITRM1	10
PITX1	5
PIWIL2	8
PIWIL3	22
PIWIL4	11
PJA1	X
PJA2	5
PKD1	16
PKD1L1	7
PKD1L2	16
PKD1L3	16
PKD2	4
PKD2L1	10
PKD2L2	5
PKDCC	2
PKDREJ	22
PKIB	6
PKIG	20
PKLR	1
PKM	15
PKMYT1	16
PKN1	19
PKN2	1
PKN3	9
PKNOX1	21
PKP1	1
PKP2	12
PKP3	11
PKP4	2
PLA1A	3
PLA2G10	16
PLA2G12A	4
PLA2G15	16
PLA2G16	11
PLA2G4A	1
PLA2G4C	19
PLA2G4F	15
PLA2G5	1
PLA2G6	22
PLA2R1	2
PLAA	9
PLAC8	4
PLAC9	10
PLAG1	8
PLAGL1	6
PLAGL2	20
PLAT	8
PLAU	10
PLAUR	19
PLB1	2
PLBD1	12
PLBD2	12
PLCB1	20
PLCB2	15
PLCB3	11
PLCB4	20
PLCD1	3
PLCD3	17
PLCE1	10
PLCG1	20
PLCG2	16
PLCH1	3
PLCH2	1
PLCL1	2
PLCL2	3
PLCXD1	X
PLCXD2	3
PLCXD3	5
PLD1	3
PLD2	17
PLD3	19
PLD4	14
PLD5	1
PLD6	17
PLEC	8
PLEK2	14
PLEKHA1	10
PLEKHA2	8
PLEKHA3	2
PLEKHA4	19
PLEKHA5	12
PLEKHA6	1
PLEKHA7	11
PLEKHA8	7
PLEKHA8P1	12
PLEKHB1	11
PLEKHB2	2
PLEKHD1	14
PLEKHF1	19
PLEKHF2	8
PLEKHG1	6
PLEKHG2	19
PLEKHG3	14
PLEKHG4	16
PLEKHG4B	5
PLEKHG5	1
PLEKHG6	12
PLEKHH1	14
PLEKHH2	2
PLEKHH3	17
PLEKHJ1	19
PLEKHM1	17
PLEKHM2	1
PLEKHM3	2
PLEKHN1	1
PLEKHO1	1
PLEKHO2	15
PLEKHS1	10
PLGLB2	2
PLGRKT	9
PLIN2	9
PLIN3	19
PLIN4	19
PLK1	16
PLK2	5
PLK3	1
PLK4	4
PLLP	16
PLOD1	1
PLOD3	7
PLP1	X
PLP2	X
PLRG1	4
PLS1	3
PLS3	X
PLSCR1	3
PLSCR4	3
PLTP	20
PLVAP	19
PLXDC1	17
PLXDC2	10
PLXNA1	3
PLXNA2	1
PLXNA3	X
PLXNA4	7
PLXNB1	3
PLXNB2	22
PLXNB3	X
PLXNC1	12
PLXND1	3
PM20D1	1
PM20D2	6
PMAIP1	18
PMCH	12
PMCHL2	5
PMEL	12
PMEPA1	20
PMF1	1
PMFBP1	16
PML	15
PMM1	22
PMM2	16
PMP22	17
PMPCA	9
PMPCB	7
PMS1	2
PMS2	7
PMS2P3	7
PMVK	1
PNCK	X
PNISR	6
PNKD	2
PNKP	19
PNLIPRP1	10
PNMA1	14
PNMA2	8
PNMA3	X
PNMA5	X
PNMA6A	X
PNMAL1	19
PNMAL2	19
PNN	14
PNO1	2
PNP	14
PNPLA1	6
PNPLA2	11
PNPLA3	22
PNPLA4	X
PNPLA5	22
PNPLA6	19
PNPLA7	9
PNPLA8	7
PNPO	17
PNPT1	2
PNRC1	6
PNRC2	1
POC1A	3
POC1B	12
POC5	5
PODN	1
PODNL1	19
PODXL	7
PODXL2	3
POF1B	X
POFUT1	20
POFUT2	21
POGK	1
POGLUT1	3
POGZ	1
POLA1	X
POLA2	11
POLB	8
POLD1	19
POLD2	7
POLD3	11
POLD4	11
POLDIP2	17
POLDIP3	22
POLE	12
POLE2	14
POLE3	9
POLE4	2
POLG	15
POLG2	17
POLH	6
POLI	18
POLK	5
POLL	10
POLM	7
POLN	4
POLQ	3
POLR1A	2
POLR1B	2
POLR1C	6
POLR1D	13
POLR1E	9
POLR2A	17
POLR2B	4
POLR2C	16
POLR2D	2
POLR2E	19
POLR2F	22
POLR2G	11
POLR2H	3
POLR2I	19
POLR2J	7
POLR2J2	7
POLR2J3	7
POLR2J4	7
POLR2K	8
POLR2L	11
POLR2M	15
POLR3A	10
POLR3B	12
POLR3C	1
POLR3D	8
POLR3E	16
POLR3F	20
POLR3G	5
POLR3GL	1
POLR3H	22
POLR3K	16
POLRMT	19
POM121	7
POM121C	7
POM121L9P	22
POMC	2
POMGNT1	1
POMGNT2	3
POMK	8
POMP	13
POMT1	9
POMT2	14
POMZP3	7
PON2	7
POP1	8
POP4	19
POP5	12
POP7	7
POPDC2	3
POR	7
PORCN	X
POSTN	13
POT1	7
POTEM	14
POU2F1	1
POU2F2	19
POU2F3	11
POU3F1	1
POU3F2	6
POU4F3	5
POU5F1	6
POU6F1	12
POU6F2	7
PPA1	10
PPA2	4
PPAN	19
PPAN-P2RY11	19
PPARA	22
PPARD	6
PPARGC1B	5
PPAT	4
PPCDC	15
PPCS	1
PPDPF	20
PPEF2	4
PPFIA1	11
PPFIA2	12
PPFIA3	19
PPFIBP1	12
PPFIBP2	11
PPHLN1	12
PPIA	7
PPIAL4A	1
PPIAL4C	1
PPIAL4D	1
PPIAL4E	1
PPIAL4G	1
PPIB	15
PPIC	5
PPID	4
PPIE	1
PPIF	10
PPIG	2
PPIH	1
PPIL1	6
PPIL2	22
PPIL3	2
PPIL4	6
PPIL6	6
PPIP5K1	15
PPIP5K2	5
PPL	16
PPM1A	14
PPM1B	2
PPM1D	17
PPM1E	17
PPM1F	22
PPM1G	2
PPM1H	12
PPM1J	1
PPM1K	4
PPM1L	3
PPM1M	3
PPM1N	19
PPME1	11
PPOX	1
PPP1CA	11
PPP1CB	2
PPP1CC	12
PPP1R10	6
PPP1R11	6
PPP1R12A	12
PPP1R12B	1
PPP1R12C	19
PPP1R13B	14
PPP1R13L	19
PPP1R14A	19
PPP1R14B	11
PPP1R14D	15
PPP1R15A	19
PPP1R15B	1
PPP1R16A	8
PPP1R16B	20
PPP1R18	6
PPP1R1B	17
PPP1R2	3
PPP1R21	2
PPP1R26	9
PPP1R27	17
PPP1R32	11
PPP1R35	7
PPP1R36	14
PPP1R3B	8
PPP1R3D	20
PPP1R3E	14
PPP1R3F	X
PPP1R3G	6
PPP1R7	2
PPP1R8	1
PPP1R9A	7
PPP1R9B	17
PPP2CA	5
PPP2CB	8
PPP2R1A	19
PPP2R1B	11
PPP2R2A	8
PPP2R2B	5
PPP2R2D	10
PPP2R3A	3
PPP2R3B	X
PPP2R3C	14
PPP2R4	9
PPP2R5A	1
PPP2R5B	11
PPP2R5C	14
PPP2R5D	6
PPP2R5E	14
PPP3CA	4
PPP3CB	10
PPP3CC	8
PPP3R1	2
PPP4C	16
PPP4R1	18
PPP4R2	3
PPP5C	19
PPP6C	9
PPP6R1	19
PPP6R2	22
PPP6R3	11
PPRC1	10
PPT1	1
PPT2	6
PPTC7	12
PPWD1	5
PQBP1	X
PQLC1	18
PQLC2	1
PQLC3	2
PRADC1	2
PRAF2	X
PRAM1	19
PRAP1	10
PRC1	15
PRCC	1
PRCD	17
PRCP	11
PRDM1	6
PRDM10	11
PRDM11	11
PRDM14	8
PRDM15	21
PRDM16	1
PRDM2	1
PRDM4	12
PRDM5	4
PRDM6	5
PRDM7	16
PRDM8	4
PRDX1	1
PRDX2	19
PRDX3	10
PRDX4	X
PRDX5	11
PRDX6	1
PREB	2
PRELID1	5
PRELID2	5
PRELP	1
PREP	6
PREPL	2
PREX1	20
PREX2	8
PRF1	10
PRG2	11
PRH1	12
PRH2	12
PRICKLE1	12
PRICKLE2	3
PRICKLE3	X
PRICKLE4	6
PRIM1	12
PRIM2	6
PRIMA1	14
PRIMPOL	4
PRKAA1	5
PRKAB1	12
PRKAB2	1
PRKACA	19
PRKACB	1
PRKAG1	12
PRKAG2	7
PRKAR1A	17
PRKAR1B	7
PRKAR2A	3
PRKCA	17
PRKCB	16
PRKCD	3
PRKCDBP	11
PRKCE	2
PRKCG	19
PRKCH	14
PRKCI	3
PRKCSH	19
PRKCZ	1
PRKD1	14
PRKD2	19
PRKD3	2
PRKDC	8
PRKG1	10
PRKG2	4
PRKRA	2
PRKRIP1	7
PRKRIR	11
PRKX	X
PRKY	Y
PRLR	5
PRMT1	19
PRMT2	21
PRMT3	11
PRMT5	14
PRMT6	1
PRMT7	16
PRMT9	4
PRND	20
PRNP	20
PROB1	5
PROC	2
PROCA1	17
PROCR	20
PRODH	22
PROM1	4
PROM2	2
PRORSD1P	2
PROS1	3
PROSC	8
PROSER1	13
PROSER2	10
PROSER3	19
PROX1	1
PROX2	14
PROZ	13
PRPF18	10
PRPF19	11
PRPF3	1
PRPF31	19
PRPF38A	1
PRPF38B	1
PRPF39	14
PRPF4	9
PRPF40A	2
PRPF40B	12
PRPF4B	6
PRPF6	20
PRPF8	17
PRPH	12
PRPS1	X
PRPS2	X
PRPSAP1	17
PRPSAP2	17
PRR11	17
PRR12	19
PRR13	12
PRR14	16
PRR14L	22
PRR15	7
PRR15L	17
PRR16	5
PRR18	6
PRR19	19
PRR22	19
PRR23A	3
PRR23C	3
PRR27	4
PRR29	17
PRR3	6
PRR34	22
PRR5	22
PRR5-ARHGAP8	22
PRR5L	11
PRR7	5
PRRC1	5
PRRC2A	6
PRRC2B	9
PRRC2C	1
PRRG1	X
PRRG2	19
PRRG3	X
PRRG4	11
PRRT1	6
PRRT2	16
PRRT3	3
PRRX1	1
PRRX2	9
PRSS12	4
PRSS16	6
PRSS22	16
PRSS23	11
PRSS27	16
PRSS3	9
PRSS30P	16
PRSS35	6
PRSS36	16
PRSS45	3
PRSS50	3
PRSS53	16
PRSS54	16
PRSS55	8
PRSS8	16
PRTFDC1	10
PRTG	15
PRTN3	19
PRUNE	1
PRUNE2	9
PRX	19
PSAP	10
PSAPL1	4
PSAT1	9
PSD	10
PSD2	5
PSD3	8
PSD4	2
PSEN1	14
PSEN2	1
PSENEN	19
PSG5	19
PSIP1	9
PSKH1	16
PSMA1	11
PSMA2	7
PSMA3	14
PSMA4	15
PSMA5	1
PSMA6	14
PSMA7	20
PSMB1	6
PSMB10	16
PSMB2	1
PSMB3	17
PSMB4	1
PSMB5	14
PSMB6	17
PSMB7	9
PSMB8	6
PSMB9	6
PSMC1	14
PSMC2	7
PSMC3	11
PSMC3IP	17
PSMC4	19
PSMC5	17
PSMC6	14
PSMD1	2
PSMD10	X
PSMD11	17
PSMD12	17
PSMD13	11
PSMD14	2
PSMD2	3
PSMD3	17
PSMD4	1
PSMD5	9
PSMD6	3
PSMD7	16
PSMD8	19
PSMD9	12
PSME1	14
PSME2	14
PSME3	17
PSME4	2
PSMF1	20
PSMG1	21
PSMG2	18
PSMG3	7
PSMG3-AS1	7
PSMG4	6
PSORS1C1	6
PSORS1C2	6
PSPC1	13
PSPH	7
PSPN	19
PSRC1	1
PSTK	10
PSTPIP1	15
PSTPIP2	18
PTAFR	1
PTAR1	9
PTBP1	19
PTBP2	1
PTBP3	9
PTCD1	7
PTCD2	5
PTCD3	2
PTCH1	9
PTCH2	1
PTCHD1	X
PTCHD4	6
PTCRA	6
PTDSS1	8
PTDSS2	11
PTEN	10
PTENP1	9
PTER	10
PTGDR	14
PTGDR2	11
PTGDS	9
PTGER2	14
PTGER4	5
PTGES	9
PTGES2	9
PTGES2-AS1	9
PTGES3	12
PTGFR	1
PTGFRN	1
PTGIR	19
PTGIS	20
PTGR1	9
PTGR2	14
PTGS1	9
PTH1R	3
PTH2R	2
PTK2	8
PTK2B	8
PTK6	20
PTK7	6
PTMA	2
PTMS	12
PTOV1	19
PTP4A1	6
PTP4A2	1
PTP4A3	8
PTPDC1	9
PTPMT1	11
PTPN1	20
PTPN11	12
PTPN12	7
PTPN13	4
PTPN14	1
PTPN18	2
PTPN2	18
PTPN20	10
PTPN21	14
PTPN22	1
PTPN23	3
PTPN3	9
PTPN4	2
PTPN5	11
PTPN6	12
PTPN7	1
PTPN9	15
PTPRA	20
PTPRB	12
PTPRCAP	11
PTPRD	9
PTPRE	10
PTPRF	1
PTPRG	3
PTPRH	19
PTPRJ	11
PTPRK	6
PTPRM	18
PTPRN2	7
PTPRO	12
PTPRS	19
PTPRT	20
PTPRU	1
PTPRVP	1
PTPRZ1	7
PTRF	17
PTRH1	9
PTRH2	17
PTRHD1	2
PTS	11
PTTG1	5
PTTG1IP	21
PTX3	3
PUF60	8
PUM1	1
PUM2	2
PURA	5
PURB	7
PURG	8
PUS1	12
PUS10	2
PUS3	11
PUS7	7
PUS7L	12
PUSL1	1
PVR	19
PVRIG	7
PVRL1	11
PVRL2	19
PVRL3	3
PVRL4	1
PVT1	8
PWAR5	15
PWP1	12
PWP2	21
PWWP2A	5
PWWP2B	10
PXDC1	6
PXDN	2
PXK	3
PXMP2	12
PXMP4	20
PXN	12
PXYLP1	3
PYCARD	16
PYCR1	17
PYCR2	1
PYCRL	8
PYGB	20
PYGO1	15
PYGO2	1
PYHIN1	1
PYROXD1	12
PYROXD2	10
PYY2	17
PZP	12
QARS	3
QDPR	4
QKI	6
QPCT	2
QPCTL	19
QPRT	16
QRFPR	4
QRICH1	3
QRICH2	17
QRSL1	6
QSER1	11
QSOX1	1
QSOX2	9
QTRT1	19
QTRTD1	3
R3HCC1	8
R3HCC1L	10
R3HDM1	2
R3HDM2	12
R3HDM4	19
RAB10	2
RAB11A	15
RAB11B	19
RAB11FIP1	8
RAB11FIP2	10
RAB11FIP3	16
RAB11FIP4	17
RAB11FIP5	2
RAB12	18
RAB13	1
RAB14	9
RAB15	14
RAB17	2
RAB18	10
RAB19	7
RAB1A	2
RAB1B	11
RAB20	13
RAB21	12
RAB22A	20
RAB23	6
RAB24	5
RAB25	1
RAB26	16
RAB27A	15
RAB27B	18
RAB28	4
RAB29	1
RAB2A	8
RAB2B	14
RAB30	11
RAB31	18
RAB32	6
RAB33A	X
RAB33B	4
RAB34	17
RAB35	12
RAB36	22
RAB37	17
RAB38	11
RAB39A	11
RAB39B	X
RAB3A	19
RAB3B	1
RAB3C	5
RAB3D	19
RAB3GAP1	2
RAB3GAP2	1
RAB3IL1	11
RAB3IP	12
RAB40A	X
RAB40B	17
RAB40C	16
RAB41	X
RAB42	1
RAB43	3
RAB4A	1
RAB4B	19
RAB5A	3
RAB5B	12
RAB5C	17
RAB6A	11
RAB6B	3
RAB6C	2
RAB7A	3
RAB8A	19
RAB8B	15
RAB9A	X
RAB9B	X
RABAC1	19
RABEP1	17
RABEP2	16
RABEPK	9
RABGAP1	9
RABGAP1L	1
RABGEF1	7
RABGGTA	14
RABGGTB	1
RABIF	1
RABL2A	2
RABL2B	22
RABL3	3
RABL6	9
RAC1	7
RAC2	22
RAC3	17
RACGAP1	12
RAD1	5
RAD17	5
RAD18	3
RAD21	8
RAD23A	19
RAD23B	9
RAD50	5
RAD51	15
RAD51AP1	12
RAD51AP2	2
RAD51B	14
RAD51C	17
RAD51D	17
RAD52	12
RAD54B	8
RAD54L	1
RAD54L2	3
RAD9A	11
RAD9B	12
RADIL	7
RAE1	20
RAET1E	6
RAET1G	6
RAET1K	6
RAET1L	6
RAF1	3
RAG1	11
RAI1	17
RAI14	5
RAI2	X
RALA	7
RALB	2
RALBP1	18
RALGAPA1	14
RALGAPA2	20
RALGAPB	20
RALGDS	9
RALGPS1	9
RALGPS2	1
RALY	20
RAMP2	17
RAMP2-AS1	17
RAMP3	7
RAN	12
RANBP1	22
RANBP10	16
RANBP17	5
RANBP2	2
RANBP3	19
RANBP3L	5
RANBP6	9
RANBP9	6
RANGAP1	22
RANGRF	17
RAP1A	1
RAP1B	12
RAP1GAP	1
RAP1GAP2	17
RAP2A	13
RAP2B	3
RAP2C	X
RAPGEF1	9
RAPGEF2	4
RAPGEF3	12
RAPGEF4	2
RAPGEF5	7
RAPGEF6	5
RAPGEFL1	17
RAPH1	2
RARA	17
RARB	3
RARG	12
RARRES1	3
RARRES2	7
RARRES3	11
RARS	5
RARS2	6
RASA1	5
RASA2	3
RASA3	13
RASA4	7
RASAL1	12
RASAL2	1
RASAL2-AS1	1
RASAL3	19
RASD1	17
RASD2	22
RASEF	9
RASGEF1A	10
RASGEF1B	4
RASGEF1C	5
RASGRF2	5
RASGRP1	15
RASGRP2	11
RASGRP3	2
RASGRP4	19
RASIP1	19
RASL10A	22
RASL11A	13
RASL11B	4
RASL12	15
RASSF1	3
RASSF10	11
RASSF2	20
RASSF3	12
RASSF4	10
RASSF5	1
RASSF6	4
RASSF7	11
RASSF8	12
RASSF9	12
RAVER1	19
RAVER2	1
RAX2	19
RB1	13
RB1CC1	8
RBAK	7
RBBP4	1
RBBP5	1
RBBP6	16
RBBP7	X
RBBP8	18
RBBP8NL	20
RBBP9	20
RBCK1	20
RBFA	18
RBFOX2	22
RBKS	2
RBL1	20
RBL2	16
RBM10	X
RBM11	21
RBM12	20
RBM12B	8
RBM12B-AS1	8
RBM14	11
RBM15	1
RBM15B	3
RBM17	10
RBM18	9
RBM19	12
RBM22	5
RBM23	14
RBM25	14
RBM26	13
RBM27	5
RBM28	7
RBM3	X
RBM33	7
RBM34	1
RBM38	20
RBM39	20
RBM4	11
RBM41	X
RBM42	19
RBM43	2
RBM44	2
RBM45	2
RBM47	4
RBM48	7
RBM4B	11
RBM5	3
RBM6	3
RBM7	11
RBM8A	1
RBMS1	2
RBMS2	12
RBMS3	3
RBMX	X
RBMX2	X
RBMXL1	1
RBP1	3
RBP5	12
RBP7	1
RBPJ	4
RBPJL	20
RBPMS	8
RBPMS2	15
RBSN	3
RBX1	22
RC3H1	1
RC3H2	9
RCAN1	21
RCAN2	6
RCAN3	1
RCBTB1	13
RCBTB2	13
RCC1	1
RCC2	1
